uuid,year,type,collection,title,handle_url,pdf_count,pdf_names,pdf_mb,pdf_urls,non_pdf_count,has_text_bundle
5a235966-26a8-42bc-8ebd-b7d4586c5622,2019,report,1.1 Eventos institucionales,Memoria Institucional CONCYTEC 2018,https://hdl.handle.net/20.500.12390/2196,1,memoria_institucional_Concytec_2018.pdf,14.4,https://repositorio.concytec.gob.pe/server/api/core/bitstreams/b3c16909-ea52-a500-a96e-5effb3ecb259/content,0,True
11b88d5d-b650-433b-a2a4-f9ebcc63f003,1996,book,1.2 Publicaciones institucionales,Física nuclear,https://hdl.handle.net/20.500.12390/3817,0,,0.0,,0,True
172fd9d8-7b57-4274-b8be-a603c2b0b12a,2012,book,1.2 Publicaciones institucionales,Células madre: Terapia celular y medicina regenerativa.,https://hdl.handle.net/20.500.12390/3815,0,,0.0,,0,True
0ec370cd-4b0b-47b0-8b5f-80d19b24a16e,2023,book,1.1 Eventos institucionales,1000 palabras sobre el futuro del Perú: I concurso de ensayos,https://hdl.handle.net/20.500.12390/3217,1,I Concurso de Ensayos.pdf,34.9,https://repositorio.concytec.gob.pe/server/api/core/bitstreams/56ecbf3f-b963-1811-a3b4-1564393a3bdf/content,0,True
b1a7978c-80bc-4789-9848-cd73e14d1dc0,1994,book,1.2 Publicaciones institucionales,Sociedad matemática peruana,https://hdl.handle.net/20.500.12390/3799,0,,0.0,,0,True
4b6e31fc-0988-4726-a57b-728d69f937de,2014,book,1.1 Eventos institucionales,"Estrategia Nacional para el Desarrollo de la Ciencia, Tecnología e Innovación: crear para crecer. Documento sujeto a consulta pública",https://hdl.handle.net/20.500.12390/2185,1,estrategia_nacional_crear_crecer.pdf,2.4,https://repositorio.concytec.gob.pe/server/api/core/bitstreams/3e7443b5-9828-6b14-7a2e-cc0e1ff40d7c/content,0,True
fb9cce26-ce81-4704-8b89-ffba72505ebd,2018,conferenceObject,1.1 Eventos institucionales,Logros y retos del Repositorio Nacional ALICIA y Repositorios institucionales,https://hdl.handle.net/20.500.12390/83,1,CONCYTEC0000059.pdf,3.1,https://repositorio.concytec.gob.pe/server/api/core/bitstreams/f842d7fc-beb6-adcd-e005-19d6329f5d16/content,0,True
6de39b71-692a-49b5-9dc6-36abefbd60ff,1994,book,1.2 Publicaciones institucionales,Física aplicada a las ciencias de la vida y la salud,https://hdl.handle.net/20.500.12390/3749,0,,0.0,,0,False
8e9691e2-6b8f-400f-952a-1a77b427dd7c,2025,video,1.2 Publicaciones institucionales,PerúCRIS: Búsqueda en el directorio de producción científica,https://hdl.handle.net/20.500.12390/3713,0,,0.0,,0,False
899fa797-f526-44ad-893f-d614af37ca33,2022,conferenceObject,1.1 Eventos institucionales,Reglamento RENACYT,https://hdl.handle.net/20.500.12390/3126,1,HatumTinkuy2022_LlanosA.pdf,2.6,https://repositorio.concytec.gob.pe/server/api/core/bitstreams/ca03a7c3-619b-bb3f-a9cc-fb79db870e02/content,0,True
e5fdf8ac-fdf7-4187-9ca4-96f2b5e47bb1,2025,conferenceObject,1.1 Eventos institucionales,"Red Nacional de Información en Ciencia, Tecnología e Innovación",https://hdl.handle.net/20.500.12390/3702,1,Present.2-Red Nacional de CTI (11JUN2025).pdf,1.4,https://repositorio.concytec.gob.pe/server/api/core/bitstreams/6de76e97-9532-4392-9692-6fa778b398fc/content,0,True
a4b5b8ee-0d2f-456b-a491-529354532c28,2012,book,1.2 Publicaciones institucionales,Calidad de la prescripción farmacológica en geriatría: Instrumentos de evaluación,https://hdl.handle.net/20.500.12390/3819,0,,0.0,,0,True
c9ce3c1c-abe1-4741-859b-5ea9ff68091b,2020,report,1.1 Eventos institucionales,Guía práctica para la formulación y ejecución de proyectos de investigación y desarrollo experimental (I+D),https://hdl.handle.net/20.500.12390/2187,1,guia_practica_formulacion_y_ejecucion__proyectos_de_investigacion_y_desarrollo_experimental.pdf,0.7,https://repositorio.concytec.gob.pe/server/api/core/bitstreams/6bde43a4-20e4-24c2-36c5-839528c948ef/content,0,True
abf501da-7e01-42ab-a1bf-213b26e4d7a9,2004,book,1.2 Publicaciones institucionales,Orientación sexual del educando,https://hdl.handle.net/20.500.12390/3734,0,,0.0,,0,False
c2fe4373-c2e3-413a-9879-cfdf1501d5a9,2000,book,1.2 Publicaciones institucionales,Bases para el desarrollo integral en la sociedad del conocimiento,https://hdl.handle.net/20.500.12390/3756,0,,0.0,,0,True
01844d7d-9fde-4bc9-8ac6-17c180168084,2018,conferenceObject,1.1 Eventos institucionales,Beneficios de ORCID para las instituciones,https://hdl.handle.net/20.500.12390/69,1,CONCYTEC0000046.pdf,4.0,https://repositorio.concytec.gob.pe/server/api/core/bitstreams/3c014592-5e6e-fefa-b229-724a35741d2e/content,0,True
9f02a46d-70b1-4624-bee8-f531aa7d371d,2025,article,1.2 Publicaciones institucionales,PerúCRIS: Búsqueda en el Directorio de Instituciones,https://hdl.handle.net/20.500.12390/3845,0,,0.0,,0,False
42615b79-b577-40a8-b8d9-0123aa0c7090,2019,article,1.1 Eventos institucionales,Current Status of Research Information Management in Peru,https://hdl.handle.net/20.500.12390/446,1,melgar_sh-Current status.pdf,0.6,https://repositorio.concytec.gob.pe/server/api/core/bitstreams/81b657a7-9d64-8f6e-c163-341e2788bbe8/content,0,True
3e39e806-fc35-4474-ab2a-06aa604c7328,2012,report,1.1 Eventos institucionales,CONCYTEC: Nuevos tiempos para la CTI. Memoria 2012 - 2013,https://hdl.handle.net/20.500.12390/101,1,CONCYTEC0000076.pdf,4.7,https://repositorio.concytec.gob.pe/server/api/core/bitstreams/9c014aba-5873-fd42-a67e-943e25b52ccb/content,0,True
5a2ba18e-5651-450f-b6ce-842eb01e063f,1994,book,1.2 Publicaciones institucionales,Librería CPSoft para clipper '5.01,https://hdl.handle.net/20.500.12390/3834,1,11000000057.pdf,50.3,https://repositorio.concytec.gob.pe/server/api/core/bitstreams/45ad892a-34ca-4e3e-b236-3ce4dc009913/content,0,True
4c5a7b1d-0e3a-4f24-8d63-74e6e2f782c3,2021,report,1.1 Eventos institucionales,"I + D + i Perú: Innovación, Ciencia y Tecnología para un crecimiento sustentable (N° 1 / Mayo - Julio 2021)",https://hdl.handle.net/20.500.12390/2894,1,Revista-IDiPerú_1-Concytec.pdf,20.9,https://repositorio.concytec.gob.pe/server/api/core/bitstreams/f91e0d1a-fe64-206c-8b50-e9a9001e2878/content,0,True
90d8c8fc-f18f-4638-b45a-d745e22de1c4,2022,conferenceObject,1.1 Eventos institucionales,Revistas estudiantiles y ciencia abierta: nuevas oportunidades para el aprendizaje científico,https://hdl.handle.net/20.500.12390/3140,1,HatumTinkuy2022_CanalesI.pdf,0.6,https://repositorio.concytec.gob.pe/server/api/core/bitstreams/0203d337-ba1a-093c-2fc5-246215955887/content,0,True
aa79c791-c4de-4c85-b577-7f17d5f0bddc,2019,conferenceObject,1.1 Eventos institucionales,Implementación de ORCID en la Universidad Peruana de Ciencias Aplicadas (UPC),https://hdl.handle.net/20.500.12390/455,1,8_huaroto_pl-ORCID2019.pdf,1.4,https://repositorio.concytec.gob.pe/server/api/core/bitstreams/81c4ad19-6d05-6147-61dd-6e2f886efd2b/content,0,True
322db8b6-7290-47ad-b159-137c45bf510b,2016,report,1.1 Eventos institucionales,Hacia una economía del conocimiento. Memoria 2015,https://hdl.handle.net/20.500.12390/476,1,CONCYTEC_memoria_institucional_2015.pdf,2.8,https://repositorio.concytec.gob.pe/server/api/core/bitstreams/5201305a-9580-fc74-d495-1a8b95d96c72/content,0,True
b990a3df-f708-4037-a9b2-eef2690b24dc,2015,book,1.1 Eventos institucionales,La investigación científica y tecnológica en el Perú - Vol. 3,https://hdl.handle.net/20.500.12390/390,1,La investigación científica Vol III.pdf,19.3,https://repositorio.concytec.gob.pe/server/api/core/bitstreams/bfa8c6a1-40dc-4fa7-0939-a062bc6a35e8/content,0,True
167b3c8f-dd3d-49e3-882a-46bc99aeb95c,1999,book,1.2 Publicaciones institucionales,"Fernando Romero: maestro, marino y malambino",https://hdl.handle.net/20.500.12390/3775,0,,0.0,,0,True
64df5249-cab5-4da9-8341-0255673c48bd,2021,conferenceObject,1.1 Eventos institucionales,Plataforma PerúCRIS,https://hdl.handle.net/20.500.12390/2905,1,ConferenciaCTI2021_CordovaClaudia.pdf,2.0,https://repositorio.concytec.gob.pe/server/api/core/bitstreams/ef2c78e7-721e-6ebe-75f5-1596dca1fddc/content,0,True
f9ab9335-512a-4c02-9529-f8b7159499d8,2021,other,1.1 Eventos institucionales,Conferencia Virtual Internacional sobre Gestión de la Información en CTI 2021: memoria 9 y 10 de septiembre de 2021,https://hdl.handle.net/20.500.12390/3079,1,ConferenciaCTI2021_Memoria.pdf,1.7,https://repositorio.concytec.gob.pe/server/api/core/bitstreams/4aaa6dd6-93f5-5b88-fb84-fcf0eca049c1/content,0,True
b0eb9205-45c5-4457-8e26-be9dfaaa0007,2019,conferenceObject,1.1 Eventos institucionales,"Gestión, políticas y los lineamientos para la sostenibilidad de los repositorios institucionales",https://hdl.handle.net/20.500.12390/409,1,7_vergara_rf-RENARE_Lima.pdf,1.4,https://repositorio.concytec.gob.pe/server/api/core/bitstreams/b203bb3e-15a5-0797-f4f7-ed563544b102/content,0,True
cc6280e1-c08b-4d12-984e-aba54d3785f7,2019,conferenceObject,1.1 Eventos institucionales,Introducción a Dspace 7,https://hdl.handle.net/20.500.12390/410,1,8_olivares_pc-rivero_sa-RENARE_Lima.pdf,2.6,https://repositorio.concytec.gob.pe/server/api/core/bitstreams/b0690a28-aa99-f9ea-d9bd-c1f2e92c6c22/content,0,True
4014873a-8d43-4174-a225-497129d81b65,1988,book,1.2 Publicaciones institucionales,Derecho de explotación de la órbita geoestacionaria.,https://hdl.handle.net/20.500.12390/3812,0,,0.0,,0,True
8a18e656-d4cd-49ac-99c2-076e9159249c,2021,report,1.1 Eventos institucionales,Informe sobre las causas del elevado número de muertes por la pandemia del COVID-19 en el Perú,https://hdl.handle.net/20.500.12390/2896,1,Informe sobre las causas del elevado número de muertes por la pandemia del COVID-19 en el Perú.pdf,1.0,https://repositorio.concytec.gob.pe/server/api/core/bitstreams/318233ea-9d4d-0e1b-eb77-98bc26b5570d/content,0,True
65596c3d-fc4f-4400-8ab8-ff1a7870a272,2015,report,1.1 Eventos institucionales,Diagnóstico de la demanda de las empresas para la innovación tecnológica y la capacidad de oferta a corto y mediano plazo. Entregable 4,https://hdl.handle.net/20.500.12390/388,1,20150528_CONCYTEC_005_31informe.pdf,7.4,https://repositorio.concytec.gob.pe/server/api/core/bitstreams/b384db9a-fa0f-7407-e164-c10ed0b7762e/content,0,True
195a0d93-25b6-4236-995b-f9a93e397310,1996,book,1.2 Publicaciones institucionales,Apuntes curso taller: Actualización de química para profesores de Educación Secundaria,https://hdl.handle.net/20.500.12390/3768,0,,0.0,,0,True
3712930f-3f00-4a4a-b13b-8faff40bc09b,1989,book,1.2 Publicaciones institucionales,El computador en medicina,https://hdl.handle.net/20.500.12390/3832,0,,0.0,,0,True
e8dce3e2-5d29-463b-8794-f5fda8257d19,2022,technicalDocumentation,1.1 Eventos institucionales,"Directiva que regula la interoperabilidad de la Red Nacional de Información en Ciencia, Tecnología e Innovación, administrada por el Pliego Consejo Nacional de Ciencia, Tecnología y de Innovación Tecnológica – CONCYTEC",https://hdl.handle.net/20.500.12390/3098,1,2022_Directiva_003-2022-CONCYTEC-P_PERUCRIS.pdf,4.2,https://repositorio.concytec.gob.pe/server/api/core/bitstreams/6f9e2f45-a066-8d0d-d617-acafdc49e45c/content,0,True
8f3fa7e7-a9e9-4c38-a289-b5b8e33cb2b3,2019,conferenceObject,1.1 Eventos institucionales,Poblamiento de repositorios institucionales para la ciencia abierta,https://hdl.handle.net/20.500.12390/431,1,1_César Olivares_Poblamiento y calidad de contenidos para la Ciencia Abierta.pdf,1.7,https://repositorio.concytec.gob.pe/server/api/core/bitstreams/5479ae2a-d449-a899-a436-a7887f99b2b8/content,0,True
3f0d717b-a21e-4542-8d65-ee47ba5def97,2019,conferenceObject,1.1 Eventos institucionales,Normalización de metadatos en el repositorio institucional,https://hdl.handle.net/20.500.12390/402,1,Quispe_SJ_Normalizacion-RENARE-CENTRO.pdf,0.8,https://repositorio.concytec.gob.pe/server/api/core/bitstreams/1c9f4c41-4bdc-da03-95e2-39f1952a50ec/content,0,True
14dcb74e-4ee0-4363-9839-0befc5ac19f2,2020,report,1.1 Eventos institucionales,El Mundo Post-Covid 19: Escenarios Posibles y Cambios en Paradigmas,https://hdl.handle.net/20.500.12390/2182,1,el_mundo_post_covid19.pdf,2.1,https://repositorio.concytec.gob.pe/server/api/core/bitstreams/a8403847-8441-905e-8a2a-31e3b32570bd/content,0,True
382545b5-2368-4270-ab71-18625d22c476,2018,conferenceObject,1.1 Eventos institucionales,"ORCID, identificadores persistentes y gestión de información",https://hdl.handle.net/20.500.12390/32,1,CONCYTEC0000009.pdf,5.3,https://repositorio.concytec.gob.pe/server/api/core/bitstreams/6078e287-0574-f53f-9ddf-f0b2eaae02a2/content,0,True
f6a9ea04-3c1b-4271-b564-07dbe0f04984,2018,conferenceObject,1.1 Eventos institucionales,"IRIS, the Cineca's CRIS solution: caso de éxito en Italia:",https://hdl.handle.net/20.500.12390/31,1,CONCYTEC0000008.pdf,9.0,https://repositorio.concytec.gob.pe/server/api/core/bitstreams/ef684b6f-a852-8149-a8e1-51945fd9a69d/content,0,True
beeb85b9-199f-498c-bc07-efd5dedff1dd,2007,book,1.2 Publicaciones institucionales,Bioquímica I,https://hdl.handle.net/20.500.12390/3801,0,,0.0,,0,True
f49afc75-06c5-4f04-a201-3c29f3238a80,2021,report,1.1 Eventos institucionales,Análisis y caracterización de los sectores priorizados por CONCYTEC: a través de una metodología de benchmarking,https://hdl.handle.net/20.500.12390/2263,1,Análisis_ y_Caracterización_de_Sectores_Priorizados_por_CONCYTEC.pdf,1.9,https://repositorio.concytec.gob.pe/server/api/core/bitstreams/ca1f9af1-564c-95a1-76a3-34efab615635/content,0,True
844afc3b-98db-4eb6-a2d6-ab7a285af274,2018,conferenceObject,1.1 Eventos institucionales,Avances del repositorio nacional digital ALICIA: recolección del repositorio nacional digital ALICIA a las instituciones,https://hdl.handle.net/20.500.12390/85,1,CONCYTEC0000061.pdf,6.5,https://repositorio.concytec.gob.pe/server/api/core/bitstreams/6ef7bf3a-85ba-8671-6ae8-f7e2503bb4cf/content,0,True
db541689-c3d1-4735-98a2-97b37fab0311,2025,conferenceObject,1.1 Eventos institucionales,Guía ALICIA 2.1.0: Actualización del perfil de aplicación de metadatos para Repositorios Institucionales,https://hdl.handle.net/20.500.12390/3703,1,Present.3-Guia ALICIA (11JUN2025).pdf,2.3,https://repositorio.concytec.gob.pe/server/api/core/bitstreams/d003603e-fbd7-48be-8cb3-93b759beeff8/content,0,True
7d7393e4-c30b-4c1d-b6d1-a52068d3e308,2022,report,1.1 Eventos institucionales,Efectos de un aumento en el stock de graduados STEM en el Perú: un análisis de modelo de equilibrio general,https://hdl.handle.net/20.500.12390/3104,1,DDT1_AJRS - 2021 - Aumento stock graduados STEM.pdf,0.7,https://repositorio.concytec.gob.pe/server/api/core/bitstreams/259e8fd0-6722-728b-fb21-1b49cb61a23a/content,0,True
374ed35a-a5f5-47d2-bf4d-41cc44e73c6c,2019,conferenceObject,1.1 Eventos institucionales,Integración de Repositorios Institucionales en el Registro Nacional de Grados y Títulos - RENATI,https://hdl.handle.net/20.500.12390/432,1,2_Alan Cáceres_Renati.pdf,1.4,https://repositorio.concytec.gob.pe/server/api/core/bitstreams/0068575a-850f-ec23-8f8d-b81b6961712d/content,0,True
88e15b8a-392c-4e29-94f0-eedcf6023bf7,2015,conferenceObject,1.1 Eventos institucionales,GEMED: Generic Medicines,https://hdl.handle.net/20.500.12390/65,1,CONCYTEC0000042.pdf,0.3,https://repositorio.concytec.gob.pe/server/api/core/bitstreams/53c00005-049d-8c3a-d075-a04cf282f691/content,0,True
fd149df1-5af9-4f95-a2e7-4f7b029c7b5a,1986,book,1.2 Publicaciones institucionales,Secado solar,https://hdl.handle.net/20.500.12390/3827,0,,0.0,,0,True
8875f3aa-6000-49f5-a529-3af50d673d9e,2016,technicalDocumentation,1.1 Eventos institucionales,Programa Nacional Transversal de investigación básica en Ciencias Básicas 2016-2021,https://hdl.handle.net/20.500.12390/468,1,CONCYTEC_programa_nacional_transversal_investigacion_basica_ciencias_basicas.pdf,5.1,https://repositorio.concytec.gob.pe/server/api/core/bitstreams/9e9e3a63-783e-33d9-3a4a-9c44a102b140/content,0,True
14e6e5fb-9c91-4767-90ae-06142e8ad12a,2019,conferenceObject,1.1 Eventos institucionales,La producción científica peruana en Scopus y el cumplimiento de los objetivos de desarrollo sostenible,https://hdl.handle.net/20.500.12390/429,1,pacheco_mj.pdf,3.0,https://repositorio.concytec.gob.pe/server/api/core/bitstreams/eb6abe7e-9e3d-f6b9-fa2c-7670e914361c/content,0,True
24b5619a-d138-4f90-a793-bfa7fd8ddaac,1990,book,1.2 Publicaciones institucionales,Instituto de medicina tropical Alexander von Humboldt,https://hdl.handle.net/20.500.12390/3821,0,,0.0,,0,True
21db76d5-8ab3-4ccb-bd2a-fa155f8faaec,2006,book,1.2 Publicaciones institucionales,Topo climatología de alta montaña; Una experiencia en la vertiente oriental andina,https://hdl.handle.net/20.500.12390/3778,1,1000000045.pdf,72.9,https://repositorio.concytec.gob.pe/server/api/core/bitstreams/aeceb43e-03f3-4688-99c5-6c812f2c724a/content,0,True
89da298b-8e32-483a-84b0-3cac93f56725,2018,report,1.1 Eventos institucionales,Resúmenes ejecutivos de las subvenciones para proyectos de investigación 2013 - 2018: documento de trabajo,https://hdl.handle.net/20.500.12390/2222,1,subvenciones_proyectos_fondecyt_resumenes_ejecutivos_2013-2018-2-350_merged.pdf,3.5,https://repositorio.concytec.gob.pe/server/api/core/bitstreams/1ef85318-bb44-a239-b418-00c9dff6a0c4/content,0,True
63fa9b30-a917-4848-ab03-f2c8a9a29b30,2019,report,1.1 Eventos institucionales,"Guía práctica para la identificación, categorización, priorización y evaluación de líneas de investigación",https://hdl.handle.net/20.500.12390/2216,1,guia_practica_identificacion_categorizacion_priorizacion_evaluacion_lineas_investigacion.pdf,0.9,https://repositorio.concytec.gob.pe/server/api/core/bitstreams/d32905d8-9c43-fa4e-13cb-ffba41766d4c/content,0,True
3695e335-20b3-4343-89f3-f5acbc29d522,2022,conferenceObject,1.1 Eventos institucionales,Evaluación de la investigación científica y las publicaciones científicas en el Reino Unido,https://hdl.handle.net/20.500.12390/3131,1,HatumTinkuy2022_CastroP.pdf,0.8,https://repositorio.concytec.gob.pe/server/api/core/bitstreams/56de003a-09b2-3f31-41ce-8c0b19334022/content,0,True
19945eb1-46d0-477a-94d1-9cc3d84107ce,2020,report,1.1 Eventos institucionales,"Marco de Gestión Ambiental y Social: Proyecto “Mejoramiento y Ampliación de los Servicios del Sistema Nacional de Ciencia, Tecnología e Innovación Tecnológica” / Contrato de Préstamo Nº8682-PE",https://hdl.handle.net/20.500.12390/2895,1,MarcoGestiónAmbientalySocial.pdf,25.3,https://repositorio.concytec.gob.pe/server/api/core/bitstreams/bfd09a74-702e-f049-5c7e-72013ef18a8a/content,0,True
3695f783-2de0-409a-a1c4-699bac255c02,2015,book,1.1 Eventos institucionales,"Ciencia, Tecnología e Innovación en el Perú: La investigación científica y tecnológica en el Perú",https://hdl.handle.net/20.500.12390/395,1,La investigación científica Vol I.pdf,27.6,https://repositorio.concytec.gob.pe/server/api/core/bitstreams/9db8a7d5-d8ef-f281-ed24-34d2c2c3c39f/content,0,True
59437b08-8ab2-4f59-855b-daabd1f80fec,2021,conferenceObject,1.1 Eventos institucionales,Adecuación a la Guía ALICIA 2.0.1 e Identificadores persistentes,https://hdl.handle.net/20.500.12390/2252,1,Presentación_Libio Huaroto_UPC.pdf,0.7,https://repositorio.concytec.gob.pe/server/api/core/bitstreams/d66908d0-8c0b-e9c1-42a2-8e4c2992544f/content,0,True
b7794237-4f9e-4116-a476-002bbebec949,2019,report,1.1 Eventos institucionales,Overview and Recommendations on Peru’s National Research Information System: report to Concytec,https://hdl.handle.net/20.500.12390/2223,1,nIpa_advisor_report_concytec.pdf,0.8,https://repositorio.concytec.gob.pe/server/api/core/bitstreams/8f5d2dff-829c-c5eb-6cb3-472dfebbd337/content,0,True
6937efac-99b1-423a-a173-f48443be8f35,2019,conferenceObject,1.1 Eventos institucionales,Repositorio Digital de Ciencia Tecnología e innovación de Acceso Abierto de la UNSM – T,https://hdl.handle.net/20.500.12390/461,1,5-2_mediola_ca-RENARE-Tarapoto2019.pdf,0.6,https://repositorio.concytec.gob.pe/server/api/core/bitstreams/b15f9eb7-4ae8-3a32-27e2-2953c86c5ad3/content,0,True
c98c0cdb-cf99-4dd0-991e-fae3b109cccc,1995,book,1.2 Publicaciones institucionales,Termodinámica: Teoría y problemas,https://hdl.handle.net/20.500.12390/3717,1,0900000071.pdf,73.2,https://repositorio.concytec.gob.pe/server/api/core/bitstreams/2c31d0d2-4b56-448c-9599-6e0c409a0c58/content,0,True
363432a9-4400-40e0-9b64-1d2b4cad755b,2013,report,1.1 Eventos institucionales,Mapeo de Clusters - Informe Final,https://hdl.handle.net/20.500.12390/391,1,Informe Final Mapeo Clusters.pdf,9.6,https://repositorio.concytec.gob.pe/server/api/core/bitstreams/81a8128d-5764-8ddb-5671-840177945e52/content,0,True
59b14b81-2b68-460f-9f62-9d867994b9ea,2016,book,1.1 Eventos institucionales,Transferencia y extensión tecnológica,https://hdl.handle.net/20.500.12390/479,1,CONCYTEC_transferencia_extension_tecnologica.pdf,2.8,https://repositorio.concytec.gob.pe/server/api/core/bitstreams/483462d1-4edb-b8e0-ff67-eca2d20a91a6/content,0,True
86ebabea-f8bb-46bc-bcc0-1820d460ab96,2021,conferenceObject,1.1 Eventos institucionales,PerúCRIS en el marco del desarrollo de sistemas CRIS de ámbito nacional,https://hdl.handle.net/20.500.12390/2902,1,ConferenciaCTI2021_DeCastroPablo.pdf,3.3,https://repositorio.concytec.gob.pe/server/api/core/bitstreams/4ac1aa95-4ee6-e266-34bd-b8dced4b1b7a/content,0,True
f4da59a3-cbd9-4893-9850-9468041774de,2019,conferenceObject,1.1 Eventos institucionales,Los repositorios institucionales en las políticas para el aseguramiento de la calidad de la educación superior universitaria,https://hdl.handle.net/20.500.12390/58,1,CONCYTEC0000035.pdf,1.3,https://repositorio.concytec.gob.pe/server/api/core/bitstreams/763800d5-a743-adfd-90cf-a97467d69831/content,0,True
0acbf331-a3f5-4de0-9240-d641e127a2cd,2016,book,1.1 Eventos institucionales,Programa Nacional Transversal de ciencia y tecnología de Materiales 2016-2021,https://hdl.handle.net/20.500.12390/467,1,CONCYTEC_programa_nacional_transversal_ciencia_tecnologia_materiales.pdf,6.0,https://repositorio.concytec.gob.pe/server/api/core/bitstreams/d282b8ae-1dd8-f50f-ed15-5f15b568c687/content,0,True
a688d558-491b-472b-8ae6-fe2ed79e6f22,2022,conferenceObject,1.1 Eventos institucionales,Identificación de organizaciones en la Plataforma Sceiba,https://hdl.handle.net/20.500.12390/3125,1,HatumTinkuy2022_Martinez_2.pdf,0.8,https://repositorio.concytec.gob.pe/server/api/core/bitstreams/771d1e5f-b152-c581-d4e8-fb32c6290409/content,0,True
953619c0-7f14-4678-b547-999d6c6a75ff,2022,conferenceObject,1.1 Eventos institucionales,Gestión de Investigación en la Universidad San Ignacio de Loyola (USIL),https://hdl.handle.net/20.500.12390/3115,1,HatumTinkuy2022_PachecoJ.pdf,3.0,https://repositorio.concytec.gob.pe/server/api/core/bitstreams/5438f4fa-caa6-4213-b923-530d5d4eceb0/content,0,True
9c52ae59-7c26-43c0-887e-337d2b7fab30,2019,conferenceObject,1.1 Eventos institucionales,Experiencias en la adopción de ORCID en la Universidad de los Andes (Colombia),https://hdl.handle.net/20.500.12390/451,1,4_bello_d-ORCID2019.pdf,3.0,https://repositorio.concytec.gob.pe/server/api/core/bitstreams/4ade36b9-5337-d9e8-5f29-2c2d2e217e6f/content,0,True
823b124e-8602-41d6-9efa-f8c2255bde89,1989,book,1.2 Publicaciones institucionales,Introducción al Turismo I: Teoría y Realidad Peruana,https://hdl.handle.net/20.500.12390/3841,0,,0.0,,0,True
4ae3d9a9-2dcf-44d9-aacd-8d5c4a1a1579,2018,conferenceObject,1.1 Eventos institucionales,Tutorial de DSpace-CRIS,https://hdl.handle.net/20.500.12390/53,1,CONCYTEC0000030.pdf,4.0,https://repositorio.concytec.gob.pe/server/api/core/bitstreams/d3382711-37e4-fa84-4834-8aae0259320a/content,0,True
d375003b-6e92-49f7-a912-d3d1a378d786,2021,conferenceObject,1.1 Eventos institucionales,"Evaluación de repositorios de la Red Nacional de Repositorios Digitales de Ciencia, Tecnología e Innovación de Acceso Abierto (RENARE)",https://hdl.handle.net/20.500.12390/2230,1,webinar_evaluacion_repositorios_I.pdf,4.2,https://repositorio.concytec.gob.pe/server/api/core/bitstreams/6c81c826-dbe1-f516-a444-0bbc3594947c/content,0,True
6a7edfb0-eb7b-4bb9-9015-4e7ecf909a3a,2021,book,1.1 Eventos institucionales,Científicas del Perú: 24 historias por descubrir,https://hdl.handle.net/20.500.12390/2259,1,Cientificas_Peru.pdf,4.9,https://repositorio.concytec.gob.pe/server/api/core/bitstreams/65059c17-82b1-4080-8b7a-16c67cffbf2c/content,0,True
dbf1b384-fb21-4ce0-8e79-c3206f898f58,2021,conferenceObject,1.1 Eventos institucionales,Datos abiertos para la investigación,https://hdl.handle.net/20.500.12390/2908,1,ConferenciaCTI2021_ZelaWester.pdf,3.2,https://repositorio.concytec.gob.pe/server/api/core/bitstreams/0135494e-8fbd-6d2f-bfe6-d8d187fdeff9/content,0,True
91cd1faa-852c-477b-b4a9-13ea6450b054,2019,conferenceObject,1.1 Eventos institucionales,Poblamiento de repositorios institucionales para la ciencia abierta,https://hdl.handle.net/20.500.12390/458,1,3_olivares_pc-Poblamiento-RENARE-Tarapoto2019.pdf,2.5,https://repositorio.concytec.gob.pe/server/api/core/bitstreams/b06b2932-5099-1eae-314f-1371da25f9ad/content,0,True
7b7895fa-16bb-4596-bb15-2cf5daf2fe67,2019,conferenceObject,1.1 Eventos institucionales,Introducción a Dspace 7,https://hdl.handle.net/20.500.12390/438,1,8_Introducción a DSpace 7.pdf,1.6,https://repositorio.concytec.gob.pe/server/api/core/bitstreams/009f4d0f-50a0-8f01-174b-afd3db085d88/content,0,True
e1b7a020-632f-4d11-a196-fb264b6d3fad,2017,report,1.1 Eventos institucionales,"Proyecto Binacional Fronterizo Wiñay: guía para los grupos de investigación, estudiantes",https://hdl.handle.net/20.500.12390/2214,1,guia_grupos_investigacion_estudiantes_winay.pdf,34.5,https://repositorio.concytec.gob.pe/server/api/core/bitstreams/9f45ef98-d8fa-2c07-117a-f11dddf34d63/content,0,True
a03cf0d1-b3a2-469f-807f-fa2154ade773,2022,conferenceObject,1.1 Eventos institucionales,Sobre los repositorios de datos y los sistemas de información de investigación actuales,https://hdl.handle.net/20.500.12390/3117,1,HatumTinkuy2022_GoovaertsM_1.pdf,2.9,https://repositorio.concytec.gob.pe/server/api/core/bitstreams/6d42e9cd-9b4e-adfd-4e4f-0824725643ee/content,0,True
a51d3ea4-d719-4938-8ea7-e535d2333d48,1999,book,1.1 Eventos institucionales,Conferencias magistrales : Estudio de la realidad nacional en ciencia y tecnología,https://hdl.handle.net/20.500.12390/3764,0,,0.0,,0,True
b3b6c594-a858-439d-9bff-8552aced1aaf,2018,conferenceObject,1.1 Eventos institucionales,Importancia y estado actual de la gestión de la información sobre investigación (GII) en el Perú,https://hdl.handle.net/20.500.12390/25,1,CONCYTEC0000002.pdf,1.8,https://repositorio.concytec.gob.pe/server/api/core/bitstreams/cbd2fd83-56f9-64a8-bdb8-97eec93d1a0a/content,0,True
